unique_id,label,all_evidence,is_process,is_quality,is_chemical_entity,is_biome,is_environmental_material,is_aquatic_biome,is_terrestrial_biome,obsolete,non_host_oak_queries_count,historical_permissible_values_count,NMDC_soil_count,NCBI_mims_soil_trusting_CURIe_count,NCBI_mims_soil_trusting_labels_count,GOLD_env_terr_soil_count,non_host_oak_queries_frequency,historical_permissible_values_frequency,NMDC_soil_frequency,NCBI_mims_soil_trusting_CURIe_frequency,NCBI_mims_soil_trusting_labels_frequency,GOLD_env_terr_soil_frequency,CJM_Vote,CJM_Comments,MAM vote,MAM comments,MLS_vote,MLS_comments,NMW_vote,NMW_comment,SM_vote,SM_comment,Yes = 1 No = -1 Maybe = 0,CJM_Vote_safe_int,MAM vote_safe_int,MLS_vote_safe_int,NMW_vote_safe_int,SM_vote_safe_int,IAA_score,vote_sum
ENVO:00005989,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005990,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005991,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005992,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005993,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005994,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005995,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005996,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005997,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005998,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00005999,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006000,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006001,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006002,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006003,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006004,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006005,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006006,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006007,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006008,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006009,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006010,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006011,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006012,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006013,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006014,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006015,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006016,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006017,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006018,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006019,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006020,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006021,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006022,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006023,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006024,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006025,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006026,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006027,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006028,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006029,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006030,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006031,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006032,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006033,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006034,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006035,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006036,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006037,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006038,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006039,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006040,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006041,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006042,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006043,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006044,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006045,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006046,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006047,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006048,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006049,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006050,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006051,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006052,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006053,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006054,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006055,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006056,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006057,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006058,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006059,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006060,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006061,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006062,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006063,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006064,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006065,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006066,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006067,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006068,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006069,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006070,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006071,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006072,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006073,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006074,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006075,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006076,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006077,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006078,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006079,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006080,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006081,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006082,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006083,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006084,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006085,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006086,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006087,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006088,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006089,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006090,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006091,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006092,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006093,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006094,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006095,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006096,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006097,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006098,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006099,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006100,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006101,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006102,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006103,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006104,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006105,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006106,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006107,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006108,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006109,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006110,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006111,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006112,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006113,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006114,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006115,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006116,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
ENVO:00006117,,0.0003940110323,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0.0,0.0,0.0,0.0007880220646,0.0,0.0,,,0,,0,0,,,,,0,0,0,0,0,0,1.0,0
